model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,numeric_grade,pollster_wt,has_pollster_rating,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,n_states_polled_per_date,number_states_polled_in_window,geo_volume_weight,combined_frequency_weight,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-09-18,2024-09-18T17:02:41Z,2024,Nevada,2024-09-16,2024-09-11,2024-09-13,2024-11-05,Trafalgar Group,338,88180,209533,https://www.thetrafalgargroup.org/news/nv-pres-0915/,REP,NA,1079,IVR/Live Phone/Text/Online Panel/Email,lv,REP,Donald Trump,43.5,1079,53,Donald Trump Kamala Harris,1.0387492478938312,2024-09-12,2,0,1,11.200000000000003,0.7,0.6416889479197478,TRUE,1,1,1,1,3,0.8470728,1,0.6416889479197478,Includes Live Phone,2,REP,34,NV,Southwest,West,Southwest,Southwest,10,43.5,338,54,NV338,195,Includes Live Phone,1,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-15,2024-09-11,2024-09-13,2024-11-05,Ipsos,154,88177,209520,https://abcnews.go.com/Politics/harris-debate-winner-contest-budge-poll/story?id=113673862,NA,NA,1500,Probability Panel,lv,DEM,Kamala Harris,51,2196,53,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.4818906842274164,2024-09-12,5,0,1,3,2.8,1.2833778958394957,TRUE,1,2,0.778995895790124,NA,NA,1,0.778995895790124,0.9997461136067324,Online Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,51,154,23,NA154,121,Online Prob Panel,7,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-15,2024-09-11,2024-09-13,2024-11-05,Ipsos,154,88177,209520,https://abcnews.go.com/Politics/harris-debate-winner-contest-budge-poll/story?id=113673862,NA,NA,1500,Probability Panel,lv,REP,Donald Trump,46,2196,53,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.4818906842274164,2024-09-12,5,0,1,3,2.8,1.2833778958394957,TRUE,1,2,0.778995895790124,NA,NA,1,0.778995895790124,0.9997461136067324,Online Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,46,154,23,NA154,121,Online Prob Panel,7,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-09-14,2024-09-11,2024-09-13,2024-11-05,TIPP Insights,144,88172,209377,https://amgreatness.com/2024/09/13/new-battleground-poll-trump-pulls-ahead-post-debate/,NA,NA,973,Online Panel,lv,DEM,Kamala Harris,45.9,973,53,Donald Trump Kamala Harris,0.9864076236526155,2024-09-12,2,0,1,5.200000000000003,1.8,1.0289915108550531,TRUE,1,1,1,1,2,0.8643599999999999,1,1.0289915108550531,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,45.9,144,22,NC144,161,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-09-14,2024-09-11,2024-09-13,2024-11-05,TIPP Insights,144,88172,209377,https://amgreatness.com/2024/09/13/new-battleground-poll-trump-pulls-ahead-post-debate/,NA,NA,973,Online Panel,lv,REP,Donald Trump,48.9,973,53,Donald Trump Kamala Harris,0.9864076236526155,2024-09-12,2,0,1,5.200000000000003,1.8,1.0289915108550531,TRUE,1,1,1,1,2,0.8643599999999999,1,1.0289915108550531,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,48.9,144,22,NC144,161,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-14,2024-09-11,2024-09-13,2024-11-05,TIPP Insights,144,88171,209376,https://tippinsights.com/dead-cat-bounce-or-lasting-shift/#google_vignette,NA,NA,1500,Online Panel,rv,DEM,Kamala Harris,45,1721,53,Donald Trump Kamala Harris Robert F. Kennedy,1.3118688958886098,2024-09-12,3,1,0,14,1.8,1.0289915108550531,TRUE,1,1,1,1,2,0.8643599999999999,1,1.0289915108550531,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,45,144,22,NA144,120,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-14,2024-09-11,2024-09-13,2024-11-05,TIPP Insights,144,88171,209376,https://tippinsights.com/dead-cat-bounce-or-lasting-shift/#google_vignette,NA,NA,1500,Online Panel,rv,REP,Donald Trump,41,1721,53,Donald Trump Kamala Harris Robert F. Kennedy,1.3118688958886098,2024-09-12,3,1,0,14,1.8,1.0289915108550531,TRUE,1,1,1,1,2,0.8643599999999999,1,1.0289915108550531,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,41,144,22,NA144,120,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-14,2024-09-11,2024-09-13,2024-11-05,YouGov,391,88170,209430,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,NA,NA,1090,Online Panel,lv,DEM,Kamala Harris,49,1090,53,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.044030650891055,2024-09-12,5,0,1,6,3,1.3284223283101428,TRUE,1,3,0.778995895790124,0,4,0.8301313439999999,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,49,391,59,NA391,133,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-14,2024-09-11,2024-09-13,2024-11-05,YouGov,391,88170,209430,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,NA,NA,1090,Online Panel,lv,REP,Donald Trump,45,1090,53,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.044030650891055,2024-09-12,5,0,1,6,3,1.3284223283101428,TRUE,1,3,0.778995895790124,0,4,0.8301313439999999,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,391,59,NA391,133,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-13,2024-09-12,2024-09-13,2024-11-05,Data for Progress,522,88168,209350,https://www.dataforprogress.org/blog/2024/9/13/post-debate-harris-leads-by-4-as-voters-see-her-as-more-honest-composed-and-intelligent-than-trump,NA,NA,1283,Online Panel,lv,DEM,Kamala Harris,50,1283,53,Donald Trump Kamala Harris,1.1326958991715297,2024-09-12,2,0,1,4,2.6,1.2366938848016846,TRUE,1,1,1,NA,NA,1,1,1.2366938848016846,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,522,70,NA522,140,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-13,2024-09-12,2024-09-13,2024-11-05,Data for Progress,522,88168,209350,https://www.dataforprogress.org/blog/2024/9/13/post-debate-harris-leads-by-4-as-voters-see-her-as-more-honest-composed-and-intelligent-than-trump,NA,NA,1283,Online Panel,lv,REP,Donald Trump,46,1283,53,Donald Trump Kamala Harris,1.1326958991715297,2024-09-12,2,0,1,4,2.6,1.2366938848016846,TRUE,1,1,1,NA,NA,1,1,1.2366938848016846,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,46,522,70,NA522,140,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-13,2024-09-12,2024-09-12,2024-11-05,Redfield & Wilton Strategies,562,88157,209315,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-september-2024/,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,44,1952,54,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.3971399357258385,2024-09-12,4,0,1,14,1.8,1.0289915108550531,TRUE,1,1,1,0,10,0.7658408110127831,1,1.0289915108550531,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,44,562,73,NA562,143,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-13,2024-09-12,2024-09-12,2024-11-05,Redfield & Wilton Strategies,562,88157,209315,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-september-2024/,NA,NA,1500,Online Panel,lv,REP,Donald Trump,42,1952,54,Chase Oliver Donald Trump Jill Stein Kamala Harris,1.3971399357258385,2024-09-12,4,0,1,14,1.8,1.0289915108550531,TRUE,1,1,1,0,10,0.7658408110127831,1,1.0289915108550531,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,562,73,NA562,143,Online Non-Prob Panel,6,53,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-17,2024-09-10,2024-09-12,2024-11-05,Morning Consult,218,88194,209622,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,DEM,Kamala Harris,50,10100,54,Donald Trump Kamala Harris,1.8119050747762697,2024-09-11,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.778995895790124,0,14,0.7658408110127831,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,218,32,NA218,125,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-17,2024-09-10,2024-09-12,2024-11-05,Morning Consult,218,88194,209622,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,REP,Donald Trump,45,10100,54,Donald Trump Kamala Harris,1.8119050747762697,2024-09-11,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.778995895790124,0,14,0.7658408110127831,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,218,32,NA218,125,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-09-14,2024-09-11,2024-09-12,2024-11-05,Trafalgar Group,338,88175,209428,https://www.thetrafalgargroup.org/news/az-pres-0914/,REP,NA,1088,IVR/Live Phone/Text/Online Panel/Email,lv,DEM,Kamala Harris,45.5,1088,54,Donald Trump Kamala Harris,1.043072384832424,2024-09-11,2,0,1,7.400000000000006,0.7,0.6416889479197478,TRUE,1,1,1,2,5,0.81352871712,1,0.6416889479197478,Includes Live Phone,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,45.5,338,54,AZ338,13,Includes Live Phone,1,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-09-14,2024-09-11,2024-09-12,2024-11-05,Trafalgar Group,338,88175,209428,https://www.thetrafalgargroup.org/news/az-pres-0914/,REP,NA,1088,IVR/Live Phone/Text/Online Panel/Email,lv,REP,Donald Trump,47.1,1088,54,Donald Trump Kamala Harris,1.043072384832424,2024-09-11,2,0,1,7.400000000000006,0.7,0.6416889479197478,TRUE,1,1,1,2,5,0.81352871712,1,0.6416889479197478,Includes Live Phone,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,47.1,338,54,AZ338,13,Includes Live Phone,1,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-14,2024-09-11,2024-09-12,2024-11-05,AtlasIntel,546,88174,209427,https://www.atlasintel.org/poll/usa-national-2024-09-14,NA,NA,1500,Online Ad,lv,DEM,Kamala Harris,47.3,1775,54,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.3322912594474228,2024-09-11,5,0,1,1.8000000000000114,2.7,1.2602520756252087,TRUE,1,1,1,NA,NA,1,1,1.2602520756252087,River Sample,1,DEM,57,NA,NA,NA,NA,NA,NA,47.3,546,71,NA546,141,River Sample,9,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-14,2024-09-11,2024-09-12,2024-11-05,AtlasIntel,546,88174,209427,https://www.atlasintel.org/poll/usa-national-2024-09-14,NA,NA,1500,Online Ad,lv,REP,Donald Trump,50.9,1775,54,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.3322912594474228,2024-09-11,5,0,1,1.8000000000000114,2.7,1.2602520756252087,TRUE,1,1,1,NA,NA,1,1,1.2602520756252087,River Sample,2,REP,57,NA,NA,NA,NA,NA,NA,50.9,546,71,NA546,141,River Sample,9,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-09-14,2024-09-11,2024-09-12,2024-11-05,InsiderAdvantage,243,88173,209378,https://insideradvantage.com/wisconsin-survey-harris-leads-by-two-points-senior-voters-are-issue-for-trump-see-story-below-chart/,NA,NA,800,Text,lv,DEM,Kamala Harris,49,800,54,Donald Trump Kamala Harris,0.8944271909999159,2024-09-11,2,0,1,4.400000000000006,2,1.0846522890932808,TRUE,1,1,1,2,6,0.7972581427776,1,1.0846522890932808,Includes Text-to-Web,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,49,243,35,WI243,265,Includes Text-to-Web,2,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-09-14,2024-09-11,2024-09-12,2024-11-05,InsiderAdvantage,243,88173,209378,https://insideradvantage.com/wisconsin-survey-harris-leads-by-two-points-senior-voters-are-issue-for-trump-see-story-below-chart/,NA,NA,800,Text,lv,REP,Donald Trump,46.6,800,54,Donald Trump Kamala Harris,0.8944271909999159,2024-09-11,2,0,1,4.400000000000006,2,1.0846522890932808,TRUE,1,1,1,2,6,0.7972581427776,1,1.0846522890932808,Includes Text-to-Web,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,46.6,243,35,WI243,265,Includes Text-to-Web,2,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-09-13,2024-09-11,2024-09-12,2024-11-05,Trafalgar Group,338,88169,209351,https://www.thetrafalgargroup.org/news/nc-pres-0913/,REP,NA,1094,IVR/Live Phone/Text/Online Panel/Email,lv,DEM,Kamala Harris,46,1094,54,Donald Trump Kamala Harris,1.0459445491994306,2024-09-11,2,0,1,5.599999999999994,0.7,0.6416889479197478,TRUE,1,1,1,2,5,0.81352871712,1,0.6416889479197478,Includes Live Phone,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,46,338,54,NC338,166,Includes Live Phone,1,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-09-13,2024-09-11,2024-09-12,2024-11-05,Trafalgar Group,338,88169,209351,https://www.thetrafalgargroup.org/news/nc-pres-0913/,REP,NA,1094,IVR/Live Phone/Text/Online Panel/Email,lv,REP,Donald Trump,48.4,1094,54,Donald Trump Kamala Harris,1.0459445491994306,2024-09-11,2,0,1,5.599999999999994,0.7,0.6416889479197478,TRUE,1,1,1,2,5,0.81352871712,1,0.6416889479197478,Includes Live Phone,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,48.4,338,54,NC338,166,Includes Live Phone,1,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Alaska,2024-09-13,2024-09-11,2024-09-12,2024-11-05,Alaska Survey Research,155,88165,209346,https://x.com/The_Real_ASR/status/1834657703509324089,NA,NA,1254,Online Panel,lv,DEM,Kamala Harris,42,1254,54,Donald Trump Kamala Harris Robert F. Kennedy,1.1198214143335534,2024-09-11,3,1,0,11,1.9,1.0571882797418488,TRUE,1,1,1,1,1,0.882,1,1.0571882797418488,Online Non-Prob Panel,1,DEM,2,AK,Mountain,West,Mountain,Mountain,2,42,155,24,AK155,1,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Alaska,2024-09-13,2024-09-11,2024-09-12,2024-11-05,Alaska Survey Research,155,88165,209346,https://x.com/The_Real_ASR/status/1834657703509324089,NA,NA,1254,Online Panel,lv,REP,Donald Trump,47,1254,54,Donald Trump Kamala Harris Robert F. Kennedy,1.1198214143335534,2024-09-11,3,1,0,11,1.9,1.0571882797418488,TRUE,1,1,1,1,1,0.882,1,1.0571882797418488,Online Non-Prob Panel,2,REP,2,AK,Mountain,West,Mountain,Mountain,2,47,155,24,AK155,1,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,New Hampshire,2024-09-16,2024-09-11,2024-09-12,2024-11-05,Saint Anselm College Survey Center,494,88163,209586,https://www.anselm.edu/about/anselmian-hub/news/saint-anselm-college-survey-center-new-poll-partisan-intensity-drives-harriss-ballot-strength,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,51,2241,54,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.496996993984958,2024-09-11,5,0,1,6,2.4,1.1881770515720091,TRUE,1,1,1,1,1,0.882,1,1.1881770515720091,Online Non-Prob Panel,1,DEM,35,NH,New England,Northeast,New England,New England,3,51,494,67,NH494,185,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,New Hampshire,2024-09-16,2024-09-11,2024-09-12,2024-11-05,Saint Anselm College Survey Center,494,88163,209586,https://www.anselm.edu/about/anselmian-hub/news/saint-anselm-college-survey-center-new-poll-partisan-intensity-drives-harriss-ballot-strength,NA,NA,1500,Online Panel,lv,REP,Donald Trump,43,2241,54,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.496996993984958,2024-09-11,5,0,1,6,2.4,1.1881770515720091,TRUE,1,1,1,1,1,0.882,1,1.1881770515720091,Online Non-Prob Panel,2,REP,35,NH,New England,Northeast,New England,New England,3,43,494,67,NH494,185,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-09-13,2024-09-11,2024-09-12,2024-11-05,Quantus Polls and News,859,88161,209318,https://quantus.substack.com/p/2024-presidential-election-survey-d1d?r=42r82k,REP,NA,815,Online Panel,lv,DEM,Kamala Harris,46.8,815,54,Donald Trump Kamala Harris,0.9027735042633894,2024-09-11,2,0,1,4.800000000000011,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,46.8,859,91,NC859,178,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-09-13,2024-09-11,2024-09-12,2024-11-05,Quantus Polls and News,859,88161,209318,https://quantus.substack.com/p/2024-presidential-election-survey-d1d?r=42r82k,REP,NA,815,Online Panel,lv,REP,Donald Trump,48.4,815,54,Donald Trump Kamala Harris,0.9027735042633894,2024-09-11,2,0,1,4.800000000000011,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,48.4,859,91,NC859,178,Online Non-Prob Panel,6,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-09-13,2024-09-11,2024-09-11,2024-11-05,Mitchell Research & Communications,213,88160,209316,https://home.mirs.news/blogs/post/race-remains-tight-post-debate-63-percent-believe-crooks-didn-t-act-alone,NA,NA,580,IVR/Text-to-Web,lv,DEM,Kamala Harris,48,580,55,Donald Trump Kamala Harris,0.7615773105863908,2024-09-11,2,0,1,4,2.4,1.1881770515720091,TRUE,1,1,1,1,1,0.882,1,1.1881770515720091,IVR/Mostly IVR,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,213,30,MI213,78,IVR/Mostly IVR,3,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-09-13,2024-09-11,2024-09-11,2024-11-05,Mitchell Research & Communications,213,88160,209316,https://home.mirs.news/blogs/post/race-remains-tight-post-debate-63-percent-believe-crooks-didn-t-act-alone,NA,NA,580,IVR/Text-to-Web,lv,REP,Donald Trump,48,580,55,Donald Trump Kamala Harris,0.7615773105863908,2024-09-11,2,0,1,4,2.4,1.1881770515720091,TRUE,1,1,1,1,1,0.882,1,1.1881770515720091,IVR/Mostly IVR,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,213,30,MI213,78,IVR/Mostly IVR,3,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-12,2024-09-11,2024-09-12,2024-11-05,Ipsos,154,88144,209239,https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/,NA,NA,1405,Probability Panel,rv,DEM,Kamala Harris,47,1405,54,Donald Trump Kamala Harris,1.1853269591129698,2024-09-11,2,0,1,11,2.8,1.2833778958394957,TRUE,1,1,1,NA,NA,1,1,1.2833778958394957,Online Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,154,23,NA154,121,Online Prob Panel,7,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-12,2024-09-11,2024-09-12,2024-11-05,Ipsos,154,88144,209239,https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/,NA,NA,1405,Probability Panel,rv,REP,Donald Trump,42,1405,54,Donald Trump Kamala Harris,1.1853269591129698,2024-09-11,2,0,1,11,2.8,1.2833778958394957,TRUE,1,1,1,NA,NA,1,1,1.2833778958394957,Online Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,154,23,NA154,121,Online Prob Panel,7,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-09-12,2024-09-11,2024-09-12,2024-11-05,InsiderAdvantage,243,88143,209238,https://insideradvantage.com/michigan-survey-trump-leads-harris-by-one-point-within-margin-of-error-see-story-below-chart/,NA,NA,800,Text,lv,DEM,Kamala Harris,48,800,54,Donald Trump Kamala Harris,0.8944271909999159,2024-09-11,2,0,1,3.4000000000000057,2,1.0846522890932808,TRUE,1,1,1,2,6,0.7972581427776,1,1.0846522890932808,Includes Text-to-Web,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,243,35,MI243,80,Includes Text-to-Web,2,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-09-12,2024-09-11,2024-09-12,2024-11-05,InsiderAdvantage,243,88143,209238,https://insideradvantage.com/michigan-survey-trump-leads-harris-by-one-point-within-margin-of-error-see-story-below-chart/,NA,NA,800,Text,lv,REP,Donald Trump,48.6,800,54,Donald Trump Kamala Harris,0.8944271909999159,2024-09-11,2,0,1,3.4000000000000057,2,1.0846522890932808,TRUE,1,1,1,2,6,0.7972581427776,1,1.0846522890932808,Includes Text-to-Web,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,48.6,243,35,MI243,80,Includes Text-to-Web,2,52,1
2024-09-18,2024-09-18T17:02:41Z,2024,Maine CD-2,2024-09-18,2024-09-05,2024-09-15,2024-11-05,Pan Atlantic Research,249,88222,209941,https://panatlanticresearch.com/omnibus,NA,NA,398,Online Panel,lv,DEM,Kamala Harris,42,398,51,Donald Trump Kamala Harris,0.6308724118235002,2024-09-10,2,0,1,9,2.1,1.1114378604524227,TRUE,1,1,1,3,3,0.8470728,1,1.1114378604524227,Online Non-Prob Panel,1,DEM,22,ME-02,New England,Northeast,New England,New England,3,42,249,36,ME-02249,71,Online Non-Prob Panel,6,51,1
2024-09-18,2024-09-18T17:02:41Z,2024,Maine CD-2,2024-09-18,2024-09-05,2024-09-15,2024-11-05,Pan Atlantic Research,249,88222,209941,https://panatlanticresearch.com/omnibus,NA,NA,398,Online Panel,lv,REP,Donald Trump,49,398,51,Donald Trump Kamala Harris,0.6308724118235002,2024-09-10,2,0,1,9,2.1,1.1114378604524227,TRUE,1,1,1,3,3,0.8470728,1,1.1114378604524227,Online Non-Prob Panel,2,REP,22,ME-02,New England,Northeast,New England,New England,3,49,249,36,ME-02249,71,Online Non-Prob Panel,6,51,1
2024-09-18,2024-09-18T17:02:41Z,2024,Maine CD-1,2024-09-18,2024-09-05,2024-09-15,2024-11-05,Pan Atlantic Research,249,88221,209940,https://panatlanticresearch.com/omnibus,NA,NA,414,Online Panel,lv,DEM,Kamala Harris,58,414,51,Donald Trump Kamala Harris,0.6434283176858164,2024-09-10,2,0,1,10,2.1,1.1114378604524227,TRUE,1,1,1,3,3,0.8470728,1,1.1114378604524227,Online Non-Prob Panel,1,DEM,21,ME-01,New England,Northeast,New England,New England,3,58,249,36,ME-01249,69,Online Non-Prob Panel,6,51,1
2024-09-18,2024-09-18T17:02:41Z,2024,Maine CD-1,2024-09-18,2024-09-05,2024-09-15,2024-11-05,Pan Atlantic Research,249,88221,209940,https://panatlanticresearch.com/omnibus,NA,NA,414,Online Panel,lv,REP,Donald Trump,32,414,51,Donald Trump Kamala Harris,0.6434283176858164,2024-09-10,2,0,1,10,2.1,1.1114378604524227,TRUE,1,1,1,3,3,0.8470728,1,1.1114378604524227,Online Non-Prob Panel,2,REP,21,ME-01,New England,Northeast,New England,New England,3,32,249,36,ME-01249,69,Online Non-Prob Panel,6,51,1
2024-09-18,2024-09-18T17:02:41Z,2024,Maine,2024-09-18,2024-09-05,2024-09-15,2024-11-05,Pan Atlantic Research,249,88220,209939,https://panatlanticresearch.com/omnibus,NA,NA,812,Online Panel,lv,DEM,Kamala Harris,50,812,51,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,0.9011104260855048,2024-09-10,5,0,1,9,2.1,1.1114378604524227,TRUE,1,1,1,3,3,0.8470728,1,1.1114378604524227,Online Non-Prob Panel,1,DEM,20,ME,New England,Northeast,New England,New England,3,50,249,36,ME249,73,Online Non-Prob Panel,6,51,1
